image_id,label,x1,y1,x2,y2
image_0025.jpg,sun,1742,2336,1931,2485
image_0025.jpg,pen,2120,2336,2309,2485
image_0025.jpg,cycle,230,2525,419,2674
image_0025.jpg,balance,608,2525,797,2674
image_0025.jpg,heart,986,2525,1175,2674
image_0025.jpg,turtle,1364,2525,1553,2674
image_0025.jpg,mother_and_child,1742,2525,1931,2674
image_0025.jpg,house,2120,2525,2309,2674
image_0025.jpg,stick,230,2714,419,2863
image_0025.jpg,wooden_wheel,608,2714,797,2863
image_0025.jpg,tree,986,2714,1175,2863
image_0025.jpg,sheep,1364,2714,1553,2863
image_0025.jpg,nepali_madal,1742,2714,1931,2863
image_0025.jpg,nepali_cap,2120,2714,2309,2863
image_0025.jpg,valid_stamp,1904,2519,2054,2669
image_0026.jpg,namaste,230,1580,419,1729
image_0026.jpg,pen,608,1580,797,1729
image_0026.jpg,key,986,1580,1175,1729
image_0026.jpg,hammer_scythe,1364,1580,1553,1729
image_0026.jpg,heart,1742,1580,1931,1729
image_0026.jpg,wooden_wheel,2120,1580,2309,1729
image_0026.jpg,lock,230,1769,419,1918
image_0026.jpg,dog,608,1769,797,1918
image_0026.jpg,house,986,1769,1175,1918
image_0026.jpg,nepali_cap,1364,1769,1553,1918
image_0026.jpg,ladder,1742,1769,1931,1918
image_0026.jpg,tiger,2120,1769,2309,1918
image_0026.jpg,owl,230,1958,419,2107
image_0026.jpg,farmer,608,1958,797,2107
image_0026.jpg,conch,986,1958,1175,2107
image_0026.jpg,water_jug,1364,1958,1553,2107
image_0026.jpg,computer,1742,1958,1931,2107
image_0026.jpg,hand_palm,2120,1958,2309,2107
image_0026.jpg,bus,230,2147,419,2296
image_0026.jpg,nepali_small_basket,608,2147,797,2296
image_0026.jpg,water_glass,986,2147,1175,2296
image_0026.jpg,damphu,1364,2147,1553,2296
image_0026.jpg,balance,1742,2147,1931,2296
image_0026.jpg,tree,2120,2147,2309,2296
image_0026.jpg,lotus,230,2336,419,2485
image_0026.jpg,roaster,608,2336,797,2485
image_0026.jpg,nepali_madal,986,2336,1175,2485
image_0026.jpg,nepali_jug,1364,2336,1553,2485
image_0026.jpg,stick,1742,2336,1931,2485
image_0026.jpg,sun,2120,2336,2309,2485
image_0026.jpg,mother_and_child,230,2525,419,2674
image_0026.jpg,woman_man,608,2525,797,2674
image_0026.jpg,candle_light,986,2525,1175,2674
image_0026.jpg,loud_speaker,1364,2525,1553,2674
image_0026.jpg,torch_light,1742,2525,1931,2674
image_0026.jpg,umbrella,2120,2525,2309,2674
image_0026.jpg,star,230,2714,419,2863
image_0026.jpg,hoe,608,2714,797,2863
image_0026.jpg,nepali_big_basket,986,2714,1175,2863
image_0026.jpg,cycle,1364,2714,1553,2863
image_0026.jpg,sheep,1742,2714,1931,2863
image_0026.jpg,turtle,2120,2714,2309,2863
image_0026.jpg,invalid_stamp,1508,2344,1658,2494
image_0027.jpg,tiger,230,1580,419,1729
image_0027.jpg,owl,608,1580,797,1729
image_0027.jpg,turtle,986,1580,1175,1729
image_0027.jpg,nepali_jug,1364,1580,1553,1729
image_0027.jpg,water_jug,1742,1580,1931,1729
image_0027.jpg,stick,2120,1580,2309,1729
image_0027.jpg,hand_palm,230,1769,419,1918
image_0027.jpg,namaste,608,1769,797,1918
image_0027.jpg,lock,986,1769,1175,1918
image_0027.jpg,star,1364,1769,1553,1918
image_0027.jpg,damphu,1742,1769,1931,1918
image_0027.jpg,hoe,2120,1769,2309,1918
image_0027.jpg,computer,230,1958,419,2107
image_0027.jpg,nepali_big_basket,608,1958,797,2107
image_0027.jpg,water_glass,986,1958,1175,2107
image_0027.jpg,pen,1364,1958,1553,2107
image_0027.jpg,lotus,1742,1958,1931,2107
image_0027.jpg,nepali_small_basket,2120,1958,2309,2107
image_0027.jpg,bus,230,2147,419,2296
image_0027.jpg,heart,608,2147,797,2296
image_0027.jpg,ladder,986,2147,1175,2296
image_0027.jpg,roaster,1364,2147,1553,2296
image_0027.jpg,woman_man,1742,2147,1931,2296
image_0027.jpg,mother_and_child,2120,2147,2309,2296
image_0027.jpg,torch_light,230,2336,419,2485
image_0027.jpg,key,608,2336,797,2485
image_0027.jpg,conch,986,2336,1175,2485
image_0027.jpg,cycle,1364,2336,1553,2485
image_0027.jpg,sheep,1742,2336,1931,2485
image_0027.jpg,house,2120,2336,2309,2485
image_0027.jpg,sun,230,2525,419,2674
image_0027.jpg,balance,608,2525,797,2674
image_0027.jpg,nepali_cap,986,2525,1175,2674
image_0027.jpg,umbrella,1364,2525,1553,2674
image_0027.jpg,loud_speaker,1742,2525,1931,2674
image_0027.jpg,wooden_wheel,2120,2525,2309,2674
image_0027.jpg,tree,230,2714,419,2863
image_0027.jpg,hammer_scythe,608,2714,797,2863
image_0027.jpg,candle_light,986,2714,1175,2863
image_0027.jpg,farmer,1364,2714,1553,2863
image_0027.jpg,nepali_madal,1742,2714,1931,2863
image_0027.jpg,dog,2120,2714,2309,2863
image_0027.jpg,invalid_stamp,2264,2140,2414,2290
image_0028.jpg,star,230,1580,419,1729
image_0028.jpg,loud_speaker,608,1580,797,1729
image_0028.jpg,candle_light,986,1580,1175,1729
image_0028.jpg,lotus,1364,1580,1553,1729
image_0028.jpg,water_glass,1742,1580,1931,1729
image_0028.jpg,cycle,2120,1580,2309,1729
image_0028.jpg,water_jug,230,1769,419,1918
image_0028.jpg,nepali_jug,608,1769,797,1918
image_0028.jpg,lock,986,1769,1175,1918
image_0028.jpg,nepali_madal,1364,1769,1553,1918
image_0028.jpg,stick,1742,1769,1931,1918
image_0028.jpg,balance,2120,1769,2309,1918
image_0028.jpg,sheep,230,1958,419,2107
image_0028.jpg,mother_and_child,608,1958,797,2107
image_0028.jpg,dog,986,1958,1175,2107
image_0028.jpg,nepali_cap,1364,1958,1553,2107
image_0028.jpg,farmer,1742,1958,1931,2107
image_0028.jpg,hammer_scythe,2120,1958,2309,2107
image_0028.jpg,tiger,230,2147,419,2296
image_0028.jpg,owl,608,2147,797,2296
image_0028.jpg,pen,986,2147,1175,2296
image_0028.jpg,heart,1364,2147,1553,2296
image_0028.jpg,namaste,1742,2147,1931,2296
image_0028.jpg,roaster,2120,2147,2309,2296
image_0028.jpg,bus,230,2336,419,2485
image_0028.jpg,nepali_small_basket,608,2336,797,2485
image_0028.jpg,wooden_wheel,986,2336,1175,2485
image_0028.jpg,house,1364,2336,1553,2485
image_0028.jpg,umbrella,1742,2336,1931,2485
image_0028.jpg,nepali_big_basket,2120,2336,2309,2485
image_0028.jpg,turtle,230,2525,419,2674
image_0028.jpg,key,608,2525,797,2674
image_0028.jpg,hand_palm,986,2525,1175,2674
image_0028.jpg,torch_light,1364,2525,1553,2674
image_0028.jpg,sun,1742,2525,1931,2674
image_0028.jpg,hoe,2120,2525,2309,2674
image_0028.jpg,conch,230,2714,419,2863
image_0028.jpg,tree,608,2714,797,2863
image_0028.jpg,ladder,986,2714,1175,2863
image_0028.jpg,damphu,1364,2714,1553,2863
image_0028.jpg,woman_man,1742,2714,1931,2863
image_0028.jpg,computer,2120,2714,2309,2863
image_0028.jpg,valid_stamp,1130,2161,1280,2311
image_0029.jpg,roaster,230,1580,419,1729
image_0029.jpg,nepali_big_basket,608,1580,797,1729
image_0029.jpg,sheep,986,1580,1175,1729
image_0029.jpg,dog,1364,1580,1553,1729
image_0029.jpg,damphu,1742,1580,1931,1729
image_0029.jpg,hoe,2120,1580,2309,1729
image_0029.jpg,bus,230,1769,419,1918
image_0029.jpg,farmer,608,1769,797,1918
image_0029.jpg,balance,986,1769,1175,1918
image_0029.jpg,mother_and_child,1364,1769,1553,1918
image_0029.jpg,lotus,1742,1769,1931,1918
image_0029.jpg,sun,2120,1769,2309,1918
image_0029.jpg,candle_light,230,1958,419,2107
image_0029.jpg,tiger,608,1958,797,2107
image_0029.jpg,tree,986,1958,1175,2107
image_0029.jpg,nepali_cap,1364,1958,1553,2107
image_0029.jpg,nepali_madal,1742,1958,1931,2107
image_0029.jpg,hammer_scythe,2120,1958,2309,2107
image_0029.jpg,ladder,230,2147,419,2296
image_0029.jpg,nepali_jug,608,2147,797,2296
image_0029.jpg,woman_man,986,2147,1175,2296
image_0029.jpg,loud_speaker,1364,2147,1553,2296
image_0029.jpg,house,1742,2147,1931,2296
image_0029.jpg,computer,2120,2147,2309,2296
image_0029.jpg,lock,230,2336,419,2485
image_0029.jpg,torch_light,608,2336,797,2485
image_0029.jpg,hand_palm,986,2336,1175,2485
image_0029.jpg,water_glass,1364,2336,1553,2485
image_0029.jpg,water_jug,1742,2336,1931,2485
image_0029.jpg,heart,2120,2336,2309,2485
image_0029.jpg,wooden_wheel,230,2525,419,2674
image_0029.jpg,stick,608,2525,797,2674
image_0029.jpg,turtle,986,2525,1175,2674
image_0029.jpg,owl,1364,2525,1553,2674
image_0029.jpg,key,1742,2525,1931,2674
image_0029.jpg,nepali_small_basket,2120,2525,2309,2674
image_0029.jpg,pen,230,2714,419,2863
image_0029.jpg,star,608,2714,797,2863
image_0029.jpg,umbrella,986,2714,1175,2863
image_0029.jpg,cycle,1364,2714,1553,2863
image_0029.jpg,namaste,1742,2714,1931,2863
image_0029.jpg,conch,2120,2714,2309,2863
image_0029.jpg,invalid_stamp,1886,2154,2036,2304
image_0030.jpg,hoe,230,1580,419,1729
image_0030.jpg,owl,608,1580,797,1729
image_0030.jpg,cycle,986,1580,1175,1729
image_0030.jpg,umbrella,1364,1580,1553,1729
image_0030.jpg,farmer,1742,1580,1931,1729
image_0030.jpg,lock,2120,1580,2309,1729
image_0030.jpg,lotus,230,1769,419,1918
image_0030.jpg,namaste,608,1769,797,1918
image_0030.jpg,torch_light,986,1769,1175,1918
image_0030.jpg,heart,1364,1769,1553,1918
image_0030.jpg,sun,1742,1769,1931,1918
image_0030.jpg,key,2120,1769,2309,1918
image_0030.jpg,nepali_small_basket,230,1958,419,2107
image_0030.jpg,mother_and_child,608,1958,797,2107
image_0030.jpg,conch,986,1958,1175,2107
image_0030.jpg,ladder,1364,1958,1553,2107
image_0030.jpg,nepali_jug,1742,1958,1931,2107
image_0030.jpg,hand_palm,2120,1958,2309,2107
image_0030.jpg,stick,230,2147,419,2296
image_0030.jpg,bus,608,2147,797,2296
image_0030.jpg,nepali_madal,986,2147,1175,2296
image_0030.jpg,water_glass,1364,2147,1553,2296
image_0030.jpg,turtle,1742,2147,1931,2296
image_0030.jpg,roaster,2120,2147,2309,2296
image_0030.jpg,pen,230,2336,419,2485
image_0030.jpg,candle_light,608,2336,797,2485
image_0030.jpg,tiger,986,2336,1175,2485
image_0030.jpg,hammer_scythe,1364,2336,1553,2485
image_0030.jpg,balance,1742,2336,1931,2485
image_0030.jpg,star,2120,2336,2309,2485
image_0030.jpg,dog,230,2525,419,2674
image_0030.jpg,wooden_wheel,608,2525,797,2674
image_0030.jpg,house,986,2525,1175,2674
image_0030.jpg,nepali_big_basket,1364,2525,1553,2674
image_0030.jpg,nepali_cap,1742,2525,1931,2674
image_0030.jpg,loud_speaker,2120,2525,2309,2674
image_0030.jpg,water_jug,230,2714,419,2863
image_0030.jpg,woman_man,608,2714,797,2863
image_0030.jpg,computer,986,2714,1175,2863
image_0030.jpg,damphu,1364,2714,1553,2863
image_0030.jpg,sheep,1742,2714,1931,2863
image_0030.jpg,tree,2120,2714,2309,2863
image_0030.jpg,valid_stamp,374,1578,524,1728
image_0031.jpg,owl,230,1580,419,1729
image_0031.jpg,cycle,608,1580,797,1729
image_0031.jpg,loud_speaker,986,1580,1175,1729
image_0031.jpg,stick,1364,1580,1553,1729
image_0031.jpg,nepali_jug,1742,1580,1931,1729
image_0031.jpg,umbrella,2120,1580,2309,1729
image_0031.jpg,mother_and_child,230,1769,419,1918
image_0031.jpg,torch_light,608,1769,797,1918
image_0031.jpg,namaste,986,1769,1175,1918
image_0031.jpg,tiger,1364,1769,1553,1918
image_0031.jpg,nepali_big_basket,1742,1769,1931,1918
image_0031.jpg,hammer_scythe,2120,1769,2309,1918
image_0031.jpg,hand_palm,230,1958,419,2107
image_0031.jpg,dog,608,1958,797,2107
image_0031.jpg,sheep,986,1958,1175,2107
image_0031.jpg,farmer,1364,1958,1553,2107
image_0031.jpg,wooden_wheel,1742,1958,1931,2107
image_0031.jpg,nepali_madal,2120,1958,2309,2107
image_0031.jpg,water_jug,230,2147,419,2296
image_0031.jpg,heart,608,2147,797,2296
image_0031.jpg,pen,986,2147,1175,2296
image_0031.jpg,balance,1364,2147,1553,2296
image_0031.jpg,conch,1742,2147,1931,2296
image_0031.jpg,water_glass,2120,2147,2309,2296
image_0031.jpg,turtle,230,2336,419,2485
image_0031.jpg,tree,608,2336,797,2485
image_0031.jpg,candle_light,986,2336,1175,2485
image_0031.jpg,hoe,1364,2336,1553,2485
image_0031.jpg,damphu,1742,2336,1931,2485
image_0031.jpg,ladder,2120,2336,2309,2485
image_0031.jpg,nepali_cap,230,2525,419,2674
image_0031.jpg,woman_man,608,2525,797,2674
image_0031.jpg,bus,986,2525,1175,2674
image_0031.jpg,roaster,1364,2525,1553,2674
image_0031.jpg,computer,1742,2525,1931,2674
image_0031.jpg,house,2120,2525,2309,2674
image_0031.jpg,key,230,2714,419,2863
image_0031.jpg,nepali_small_basket,608,2714,797,2863
image_0031.jpg,lotus,986,2714,1175,2863
image_0031.jpg,star,1364,2714,1553,2863
image_0031.jpg,lock,1742,2714,1931,2863
image_0031.jpg,sun,2120,2714,2309,2863
image_0031.jpg,invalid_stamp,1540,2355,1690,2505
image_0032.jpg,nepali_madal,230,1580,419,1729
image_0032.jpg,hammer_scythe,608,1580,797,1729
image_0032.jpg,umbrella,986,1580,1175,1729
image_0032.jpg,conch,1364,1580,1553,1729
image_0032.jpg,sun,1742,1580,1931,1729
image_0032.jpg,nepali_big_basket,2120,1580,2309,1729
image_0032.jpg,balance,230,1769,419,1918
image_0032.jpg,nepali_jug,608,1769,797,1918
image_0032.jpg,computer,986,1769,1175,1918
image_0032.jpg,key,1364,1769,1553,1918
image_0032.jpg,house,1742,1769,1931,1918
image_0032.jpg,bus,2120,1769,2309,1918
image_0032.jpg,heart,230,1958,419,2107
image_0032.jpg,mother_and_child,608,1958,797,2107
image_0032.jpg,tree,986,1958,1175,2107
image_0032.jpg,namaste,1364,1958,1553,2107
image_0032.jpg,owl,1742,1958,1931,2107
image_0032.jpg,woman_man,2120,1958,2309,2107
image_0032.jpg,pen,230,2147,419,2296
image_0032.jpg,farmer,608,2147,797,2296
image_0032.jpg,turtle,986,2147,1175,2296
image_0032.jpg,hoe,1364,2147,1553,2296
image_0032.jpg,torch_light,1742,2147,1931,2296
image_0032.jpg,lotus,2120,2147,2309,2296
image_0032.jpg,nepali_small_basket,230,2336,419,2485
image_0032.jpg,tiger,608,2336,797,2485
image_0032.jpg,star,986,2336,1175,2485
image_0032.jpg,dog,1364,2336,1553,2485
image_0032.jpg,water_jug,1742,2336,1931,2485
image_0032.jpg,sheep,2120,2336,2309,2485
image_0032.jpg,loud_speaker,230,2525,419,2674
image_0032.jpg,stick,608,2525,797,2674
image_0032.jpg,ladder,986,2525,1175,2674
image_0032.jpg,roaster,1364,2525,1553,2674
image_0032.jpg,wooden_wheel,1742,2525,1931,2674
image_0032.jpg,water_glass,2120,2525,2309,2674
image_0032.jpg,cycle,230,2714,419,2863
image_0032.jpg,damphu,608,2714,797,2863
image_0032.jpg,hand_palm,986,2714,1175,2863
image_0032.jpg,nepali_cap,1364,2714,1553,2863
image_0032.jpg,candle_light,1742,2714,1931,2863
image_0032.jpg,lock,2120,2714,2309,2863
image_0032.jpg,valid_stamp,2264,2509,2414,2659
image_0033.jpg,torch_light,230,1580,419,1729
image_0033.jpg,conch,608,1580,797,1729
image_0033.jpg,tree,986,1580,1175,1729
image_0033.jpg,water_glass,1364,1580,1553,1729
image_0033.jpg,cycle,1742,1580,1931,1729
image_0033.jpg,turtle,2120,1580,2309,1729
image_0033.jpg,lotus,230,1769,419,1918
image_0033.jpg,water_jug,608,1769,797,1918
image_0033.jpg,sun,986,1769,1175,1918
image_0033.jpg,wooden_wheel,1364,1769,1553,1918
image_0033.jpg,damphu,1742,1769,1931,1918
image_0033.jpg,nepali_jug,2120,1769,2309,1918
image_0033.jpg,hand_palm,230,1958,419,2107
image_0033.jpg,candle_light,608,1958,797,2107
image_0033.jpg,lock,986,1958,1175,2107
image_0033.jpg,owl,1364,1958,1553,2107
image_0033.jpg,nepali_cap,1742,1958,1931,2107
image_0033.jpg,tiger,2120,1958,2309,2107
image_0033.jpg,hoe,230,2147,419,2296
image_0033.jpg,mother_and_child,608,2147,797,2296
image_0033.jpg,hammer_scythe,986,2147,1175,2296
image_0033.jpg,computer,1364,2147,1553,2296
image_0033.jpg,sheep,1742,2147,1931,2296
image_0033.jpg,namaste,2120,2147,2309,2296
image_0033.jpg,dog,230,2336,419,2485
image_0033.jpg,umbrella,608,2336,797,2485
image_0033.jpg,loud_speaker,986,2336,1175,2485
image_0033.jpg,nepali_madal,1364,2336,1553,2485
image_0033.jpg,star,1742,2336,1931,2485
image_0033.jpg,pen,2120,2336,2309,2485
image_0033.jpg,house,230,2525,419,2674
image_0033.jpg,nepali_small_basket,608,2525,797,2674
image_0033.jpg,key,986,2525,1175,2674
image_0033.jpg,ladder,1364,2525,1553,2674
image_0033.jpg,bus,1742,2525,1931,2674
image_0033.jpg,stick,2120,2525,2309,2674
image_0033.jpg,heart,230,2714,419,2863
image_0033.jpg,farmer,608,2714,797,2863
image_0033.jpg,nepali_big_basket,986,2714,1175,2863
image_0033.jpg,roaster,1364,2714,1553,2863
image_0033.jpg,balance,1742,2714,1931,2863
image_0033.jpg,woman_man,2120,2714,2309,2863
image_0033.jpg,invalid_stamp,1508,2725,1658,2875
image_0034.jpg,ladder,230,1580,419,1729
image_0034.jpg,roaster,608,1580,797,1729
image_0034.jpg,umbrella,986,1580,1175,1729
image_0034.jpg,mother_and_child,1364,1580,1553,1729
image_0034.jpg,lotus,1742,1580,1931,1729
image_0034.jpg,water_glass,2120,1580,2309,1729
image_0034.jpg,tiger,230,1769,419,1918
image_0034.jpg,candle_light,608,1769,797,1918
image_0034.jpg,heart,986,1769,1175,1918
image_0034.jpg,water_jug,1364,1769,1553,1918
image_0034.jpg,pen,1742,1769,1931,1918
image_0034.jpg,hand_palm,2120,1769,2309,1918
image_0034.jpg,balance,230,1958,419,2107
image_0034.jpg,conch,608,1958,797,2107
image_0034.jpg,key,986,1958,1175,2107
image_0034.jpg,sun,1364,1958,1553,2107
image_0034.jpg,dog,1742,1958,1931,2107
image_0034.jpg,damphu,2120,1958,2309,2107
image_0034.jpg,sheep,230,2147,419,2296
image_0034.jpg,tree,608,2147,797,2296
image_0034.jpg,nepali_big_basket,986,2147,1175,2296
image_0034.jpg,hammer_scythe,1364,2147,1553,2296
image_0034.jpg,stick,1742,2147,1931,2296
image_0034.jpg,nepali_jug,2120,2147,2309,2296
image_0034.jpg,bus,230,2336,419,2485
image_0034.jpg,nepali_cap,608,2336,797,2485
image_0034.jpg,nepali_madal,986,2336,1175,2485
image_0034.jpg,nepali_small_basket,1364,2336,1553,2485
image_0034.jpg,house,1742,2336,1931,2485
image_0034.jpg,computer,2120,2336,2309,2485
image_0034.jpg,hoe,230,2525,419,2674
image_0034.jpg,owl,608,2525,797,2674
image_0034.jpg,torch_light,986,2525,1175,2674
image_0034.jpg,turtle,1364,2525,1553,2674
image_0034.jpg,cycle,1742,2525,1931,2674
image_0034.jpg,woman_man,2120,2525,2309,2674
image_0034.jpg,wooden_wheel,230,2714,419,2863
image_0034.jpg,loud_speaker,608,2714,797,2863
image_0034.jpg,lock,986,2714,1175,2863
image_0034.jpg,namaste,1364,2714,1553,2863
image_0034.jpg,farmer,1742,2714,1931,2863
image_0034.jpg,star,2120,2714,2309,2863
image_0034.jpg,invalid_stamp,1130,1963,1280,2113
image_0035.jpg,stick,230,1580,419,1729
image_0035.jpg,nepali_jug,608,1580,797,1729
image_0035.jpg,heart,986,1580,1175,1729
image_0035.jpg,dog,1364,1580,1553,1729
image_0035.jpg,water_glass,1742,1580,1931,1729
image_0035.jpg,hand_palm,2120,1580,2309,1729
image_0035.jpg,nepali_big_basket,230,1769,419,1918
image_0035.jpg,turtle,608,1769,797,1918
image_0035.jpg,nepali_small_basket,986,1769,1175,1918
image_0035.jpg,key,1364,1769,1553,1918
image_0035.jpg,damphu,1742,1769,1931,1918
image_0035.jpg,bus,2120,1769,2309,1918
image_0035.jpg,owl,230,1958,419,2107
image_0035.jpg,tiger,608,1958,797,2107
image_0035.jpg,cycle,986,1958,1175,2107
image_0035.jpg,lotus,1364,1958,1553,2107
image_0035.jpg,lock,1742,1958,1931,2107
image_0035.jpg,roaster,2120,1958,2309,2107
image_0035.jpg,umbrella,230,2147,419,2296
image_0035.jpg,water_jug,608,2147,797,2296
image_0035.jpg,torch_light,986,2147,1175,2296
image_0035.jpg,nepali_madal,1364,2147,1553,2296
image_0035.jpg,ladder,1742,2147,1931,2296
image_0035.jpg,sheep,2120,2147,2309,2296
image_0035.jpg,wooden_wheel,230,2336,419,2485
image_0035.jpg,nepali_cap,608,2336,797,2485
image_0035.jpg,computer,986,2336,1175,2485
image_0035.jpg,balance,1364,2336,1553,2485
image_0035.jpg,woman_man,1742,2336,1931,2485
image_0035.jpg,mother_and_child,2120,2336,2309,2485
image_0035.jpg,tree,230,2525,419,2674
image_0035.jpg,star,608,2525,797,2674
image_0035.jpg,loud_speaker,986,2525,1175,2674
image_0035.jpg,namaste,1364,2525,1553,2674
image_0035.jpg,sun,1742,2525,1931,2674
image_0035.jpg,hammer_scythe,2120,2525,2309,2674
image_0035.jpg,hoe,230,2714,419,2863
image_0035.jpg,pen,608,2714,797,2863
image_0035.jpg,candle_light,986,2714,1175,2863
image_0035.jpg,farmer,1364,2714,1553,2863
image_0035.jpg,conch,1742,2714,1931,2863
image_0035.jpg,house,2120,2714,2309,2863
image_0035.jpg,valid_stamp,1173,2156,1323,2306
image_0036.jpg,nepali_small_basket,230,1580,419,1729
image_0036.jpg,woman_man,608,1580,797,1729
image_0036.jpg,turtle,986,1580,1175,1729
image_0036.jpg,pen,1364,1580,1553,1729
image_0036.jpg,heart,1742,1580,1931,1729
image_0036.jpg,balance,2120,1580,2309,1729
image_0036.jpg,cycle,230,1769,419,1918
image_0036.jpg,water_glass,608,1769,797,1918
image_0036.jpg,torch_light,986,1769,1175,1918
image_0036.jpg,namaste,1364,1769,1553,1918
image_0036.jpg,farmer,1742,1769,1931,1918
image_0036.jpg,star,2120,1769,2309,1918
image_0036.jpg,roaster,230,1958,419,2107
image_0036.jpg,key,608,1958,797,2107
image_0036.jpg,bus,986,1958,1175,2107
image_0036.jpg,ladder,1364,1958,1553,2107
image_0036.jpg,nepali_madal,1742,1958,1931,2107
image_0036.jpg,tiger,2120,1958,2309,2107
image_0036.jpg,damphu,230,2147,419,2296
image_0036.jpg,mother_and_child,608,2147,797,2296
image_0036.jpg,conch,986,2147,1175,2296
image_0036.jpg,nepali_jug,1364,2147,1553,2296
image_0036.jpg,dog,1742,2147,1931,2296
image_0036.jpg,candle_light,2120,2147,2309,2296
image_0036.jpg,nepali_big_basket,230,2336,419,2485
image_0036.jpg,computer,608,2336,797,2485
image_0036.jpg,sun,986,2336,1175,2485
image_0036.jpg,tree,1364,2336,1553,2485
image_0036.jpg,loud_speaker,1742,2336,1931,2485
image_0036.jpg,wooden_wheel,2120,2336,2309,2485
image_0036.jpg,owl,230,2525,419,2674
image_0036.jpg,hammer_scythe,608,2525,797,2674
image_0036.jpg,umbrella,986,2525,1175,2674
image_0036.jpg,sheep,1364,2525,1553,2674
image_0036.jpg,house,1742,2525,1931,2674
image_0036.jpg,lock,2120,2525,2309,2674
image_0036.jpg,hoe,230,2714,419,2863
image_0036.jpg,water_jug,608,2714,797,2863
image_0036.jpg,lotus,986,2714,1175,2863
image_0036.jpg,hand_palm,1364,2714,1553,2863
image_0036.jpg,stick,1742,2714,1931,2863
image_0036.jpg,nepali_cap,2120,2714,2309,2863
image_0036.jpg,invalid_stamp,1540,1939,1690,2089
image_0037.jpg,damphu,230,1580,419,1729
image_0037.jpg,farmer,608,1580,797,1729
image_0037.jpg,balance,986,1580,1175,1729
image_0037.jpg,loud_speaker,1364,1580,1553,1729
image_0037.jpg,heart,1742,1580,1931,1729
image_0037.jpg,bus,2120,1580,2309,1729
image_0037.jpg,computer,230,1769,419,1918
image_0037.jpg,nepali_big_basket,608,1769,797,1918
image_0037.jpg,nepali_madal,986,1769,1175,1918
image_0037.jpg,water_glass,1364,1769,1553,1918
image_0037.jpg,roaster,1742,1769,1931,1918
image_0037.jpg,owl,2120,1769,2309,1918
image_0037.jpg,hoe,230,1958,419,2107
image_0037.jpg,pen,608,1958,797,2107
image_0037.jpg,turtle,986,1958,1175,2107
image_0037.jpg,hand_palm,1364,1958,1553,2107
image_0037.jpg,water_jug,1742,1958,1931,2107
image_0037.jpg,ladder,2120,1958,2309,2107
image_0037.jpg,hammer_scythe,230,2147,419,2296
image_0037.jpg,star,608,2147,797,2296
image_0037.jpg,key,986,2147,1175,2296
image_0037.jpg,wooden_wheel,1364,2147,1553,2296
image_0037.jpg,cycle,1742,2147,1931,2296
image_0037.jpg,torch_light,2120,2147,2309,2296
image_0037.jpg,nepali_cap,230,2336,419,2485
image_0037.jpg,lock,608,2336,797,2485
image_0037.jpg,tree,986,2336,1175,2485
image_0037.jpg,nepali_small_basket,1364,2336,1553,2485
image_0037.jpg,nepali_jug,1742,2336,1931,2485
image_0037.jpg,tiger,2120,2336,2309,2485
image_0037.jpg,candle_light,230,2525,419,2674
image_0037.jpg,woman_man,608,2525,797,2674
image_0037.jpg,mother_and_child,986,2525,1175,2674
image_0037.jpg,house,1364,2525,1553,2674
image_0037.jpg,stick,1742,2525,1931,2674
image_0037.jpg,namaste,2120,2525,2309,2674
image_0037.jpg,lotus,230,2714,419,2863
image_0037.jpg,conch,608,2714,797,2863
image_0037.jpg,umbrella,986,2714,1175,2863
image_0037.jpg,dog,1364,2714,1553,2863
image_0037.jpg,sheep,1742,2714,1931,2863
image_0037.jpg,sun,2120,2714,2309,2863
image_0037.jpg,invalid_stamp,785,2727,935,2877
image_0038.jpg,hoe,230,1580,419,1729
image_0038.jpg,farmer,608,1580,797,1729
image_0038.jpg,turtle,986,1580,1175,1729
image_0038.jpg,nepali_madal,1364,1580,1553,1729
image_0038.jpg,torch_light,1742,1580,1931,1729
image_0038.jpg,water_glass,2120,1580,2309,1729
image_0038.jpg,umbrella,230,1769,419,1918
image_0038.jpg,damphu,608,1769,797,1918
image_0038.jpg,hand_palm,986,1769,1175,1918
image_0038.jpg,nepali_cap,1364,1769,1553,1918
image_0038.jpg,house,1742,1769,1931,1918
image_0038.jpg,key,2120,1769,2309,1918
image_0038.jpg,water_jug,230,1958,419,2107
image_0038.jpg,namaste,608,1958,797,2107
image_0038.jpg,woman_man,986,1958,1175,2107
image_0038.jpg,nepali_jug,1364,1958,1553,2107
image_0038.jpg,dog,1742,1958,1931,2107
image_0038.jpg,conch,2120,1958,2309,2107
image_0038.jpg,computer,230,2147,419,2296
image_0038.jpg,mother_and_child,608,2147,797,2296
image_0038.jpg,lock,986,2147,1175,2296
image_0038.jpg,candle_light,1364,2147,1553,2296
image_0038.jpg,stick,1742,2147,1931,2296
image_0038.jpg,balance,2120,2147,2309,2296
image_0038.jpg,bus,230,2336,419,2485
image_0038.jpg,hammer_scythe,608,2336,797,2485
image_0038.jpg,ladder,986,2336,1175,2485
image_0038.jpg,roaster,1364,2336,1553,2485
image_0038.jpg,star,1742,2336,1931,2485
image_0038.jpg,tiger,2120,2336,2309,2485
image_0038.jpg,cycle,230,2525,419,2674
image_0038.jpg,loud_speaker,608,2525,797,2674
image_0038.jpg,pen,986,2525,1175,2674
